aFec,bFec,qFec,sC,segg,spg,scoregg,Rec12,Bsp12,Bsp13,Bsp14,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,ark,brk,sigRrk,scorrk,nllRrk,abh,bbh,sigRbh,scorbh,nllRbh,ahs,bhs,ghs,sigRhs,scorhs,nllRhs,neglnL,Rec1982,Rec2001,SSB1982,SSB2001,Bloss
0.77945,1.8613,1.5709,0.2567,0.63303,0.53972,0.47832,8685500,1073700,1165000,1153100,6303000,1406300,740530,1236600,1968600,676620,267270,214290,229050,1361400,0.0055008,0.027433,0.033101,0.050252,0.057329,0.074436,0.078432,0.11023,0.09207,0.11341,0.17684,4.3505,4.7873E-07,0.61902,0.48362,27.24,2900200,54429,0.60085,0.47182,26.376,2.5404,547700,1777.8,0.6012,0.47504,26.393,126.92,67739000,15626000,1685200,487730,487730
0.79469,1.7253,1.1384,0.25593,0.47256,0.55567,0.63266,712890,886000,614870,419480,397110,90741,57682,117000,227350,85586,37875,46161,71709,1576900,0.026004,0.15429,0.20423,0.20806,0.21426,0.23594,0.26244,0.27461,0.14861,0.13248,0.14109,1.4866,1.5283E-07,0.88638,0.77371,37.651,6654000,4169600,0.88716,0.77397,37.677,0.57855,2879600,2151.7,0.87736,0.7677,37.355,125.22,78236000,17215000,1904800,749630,419480
0.74345,2.1098,1.8627,0.22699,0.69436,0.53333,0.64127,1663300,737620,614660,490500,1101000,288170,170560,341550,603070,220410,98545,88273,99464,1144500,0.015052,0.084111,0.089856,0.12623,0.10949,0.15292,0.15244,0.16474,0.14406,0.18639,0.1563,2.1584,2.5005E-07,0.67893,0.62281,29.92,4584000,1696300,0.68028,0.62776,29.977,0.81213,1875300,2060.3,0.6943,0.61961,30.568,121.3,75315000,15191000,2278600,635110,490500
0.72705,2.2776,1.4531,0.22537,0.61855,0.52687,0.66042,2437700,670170,588980,492950,1674600,400510,233280,425070,714820,245690,103160,86656,95227,956140,0.012775,0.065034,0.074406,0.10049,0.1091,0.1579,0.16319,0.17085,0.15703,0.18545,0.17759,2.5302,2.9923E-07,0.64683,0.56734,28.515,4041700,1139600,0.64612,0.57526,28.483,0.92309,1649200,1925.4,0.66772,0.56649,29.436,120.86,72002000,14402000,2112300,577500,492950
0.89617,0.95591,1.2147,0.22856,0.42829,0.55003,0.56598,765460,1041200,773670,573760,436020,132280,79226,159010,310570,123190,59099,61074,88364,2053700,0.022843,0.1488,0.12992,0.19661,0.18415,0.19856,0.19376,0.20615,0.14617,0.13376,0.099485,1.8442,2.3056E-07,0.88924,0.78833,37.745,3951600,1527900,0.8862,0.78821,37.646,0.63415,2506000,1972.2,0.89229,0.78633,37.844,119.08,70519000,18345000,1595700,700210,573760
0.82276,1.5199,1.5674,0.23289,0.5756,0.52774,0.46947,2184200,988340,839160,696300,1486700,383010,230470,413100,749390,288730,129820,118850,141190,1708100,0.012929,0.06721,0.072049,0.10281,0.112,0.12406,0.11902,0.13413,0.10949,0.134,0.12549,2.3578,2.7907E-07,0.69062,0.64369,30.414,3715200,942650,0.68602,0.64521,30.221,0.7483,2406200,2106.8,0.70859,0.64753,31.159,118.73,76996000,17254000,2014900,665090,665090
0.88011,1.5043,1.6764,0.23915,0.53619,0.54594,0.41298,1534400,781440,653440,520420,1005400,287660,179720,361390,631250,229520,99686,96542,107740,1229000,0.014688,0.09032,0.085674,0.10772,0.10758,0.14887,0.15357,0.17961,0.11124,0.17319,0.1536,2.5649,3.2559E-07,0.71331,0.6699,31.352,3790000,1008500,0.71059,0.67178,31.241,0.82414,2039000,1661.8,0.7253,0.66637,31.835,122.61,57182000,15645000,1807300,559960,520420
0.8855,1.3467,1.6705,0.24595,0.52428,0.54467,0.70578,574240,490170,315810,193260,294530,82261,49456,98100,146060,56263,25318,25883,34534,690000,0.028155,0.19979,0.18784,0.24379,0.24523,0.36178,0.30777,0.33198,0.25077,0.25597,0.20616,1.6748,1.6388E-07,0.80129,0.73969,34.725,5969600,2946200,0.80679,0.74405,34.923,0.68953,2354700,1695.8,0.78513,0.72824,34.134,122.85,67502000,13841000,1527900,546100,193260
0.81736,1.6737,1.2628,0.24856,0.57671,0.55853,0.52789,8357900,1609800,1625300,1550300,6060300,1460900,782970,1315900,2135500,776000,320890,259990,297310,2678200,0.0052081,0.023408,0.028098,0.042744,0.054767,0.078353,0.055425,0.078542,0.076728,0.07406,0.092674,5.0056,5.5038E-07,0.62776,0.52462,27.647,4512500,738540,0.63743,0.546,28.09,2.2183,678620,1815.4,0.60991,0.50293,26.81,125.35,61865000,20194000,1484800,555340,555340
0.8396,1.7144,1.1792,0.23198,0.56188,0.53761,0.75285,1468300,735180,593940,460540,956480,267570,147340,280210,528460,203180,85895,80534,92927,1159500,0.016636,0.088885,0.089703,0.14522,0.13709,0.15301,0.14757,0.19717,0.13522,0.18857,0.15471,2.1864,2.5904E-07,0.71023,0.66457,31.226,4417400,1585800,0.71045,0.6674,31.235,0.76493,2243900,1901.5,0.71546,0.65995,31.439,121.44,75875000,15337000,1644200,562250,460540
0.81072,1.4751,0.98886,0.25941,0.54212,0.5301,0.53572,3245200,2747200,2416800,2131300,2272800,691340,432570,873190,1590700,604490,296400,288270,378060,6142800,0.00767,0.047706,0.03812,0.053322,0.055408,0.075187,0.062088,0.064938,0.043088,0.045932,0.040097,6.0261,5.7459E-07,0.69458,0.64818,30.58,3971400,334030,0.71984,0.67957,31.616,1.1877,1361700,2679.5,0.69916,0.66275,30.771,126.96,73838000,31603000,2033000,1042500,1042500
0.96544,0.95738,1.2526,0.24161,0.4486,0.54981,0.45695,1491200,1210500,992930,801970,973450,299500,184600,386300,687050,265660,119920,119250,157260,2298300,0.014163,0.08978,0.073539,0.10718,0.093417,0.14141,0.12626,0.15486,0.086697,0.097688,0.10236,2.6995,3.6126E-07,0.77817,0.73206,33.876,2331600,8244.6,0.75735,0.7227,33.089,0.74507,2261500,1914,0.80895,0.7443,35.001,122.72,68175000,19478000,1489800,636460,636460
0.89259,0.99021,1.0619,0.23878,0.41762,0.55333,0.59551,698140,1193800,871040,645880,386190,104280,62093,116550,229510,96120,50195,56897,85833,2496400,0.025712,0.16038,0.16418,0.21652,0.23373,0.23716,0.21031,0.19552,0.13736,0.12858,0.088518,1.8311,2.4594E-07,0.96199,0.81435,40.026,3058000,837030,0.95563,0.81446,39.833,0.58578,2676000,2082.6,0.97114,0.81377,40.3,122.02,69705000,19678000,1694900,806290,645880
0.88126,1.3279,1.3525,0.2331,0.59717,0.53507,0.51667,3612900,1018000,968390,863500,2545100,649270,386320,750310,1246400,454590,195510,164150,178820,1522700,0.00859,0.045882,0.050434,0.066571,0.066571,0.10652,0.08654,0.11373,0.10717,0.1302,0.14168,3.0404,3.5212E-07,0.6249,0.54487,27.514,3202200,387240,0.61307,0.54358,26.96,1.0284,1469000,2052.6,0.65408,0.56119,28.838,120.41,72659000,16447000,2273200,611080,611080
0.85022,1.4583,1.7167,0.23256,0.62207,0.54046,0.35814,3285700,1106200,1028700,912300,2302700,668050,378550,678740,1223500,438450,183650,152320,168490,1838000,0.0090164,0.049067,0.041669,0.074423,0.081213,0.091972,0.098137,0.13035,0.10234,0.13323,0.10865,3.2732,3.9807E-07,0.64416,0.5906,28.395,2921700,198840,0.63175,0.58778,27.831,0.98,1551900,1892.7,0.67336,0.60536,29.68,120.34,61056000,17226000,2151800,644520,644520
0.90442,1.3855,0.98456,0.23293,0.50726,0.52786,0.4897,3869500,1733500,1577400,1406800,2735200,708280,426920,797400,1468600,549710,260750,235140,274680,3358600,0.0080285,0.043622,0.043652,0.057521,0.064498,0.074354,0.077511,0.071526,0.068828,0.083832,0.072544,3.3801,3.868E-07,0.67181,0.62207,29.614,3533600,385090,0.65368,0.60335,28.82,0.78572,2431200,2319.5,0.72985,0.67203,32.017,121.26,78900000,22655000,1872300,761940,761940
0.79972,1.6986,1.2807,0.24647,0.5045,0.53755,0.54172,1239300,973850,784060,604700,786880,243410,145030,318010,570660,219470,95739,88683,114720,1727600,0.016072,0.093463,0.090603,0.14247,0.10398,0.14848,0.14228,0.17967,0.13735,0.13443,0.1153,2.2059,2.7242E-07,0.76566,0.71561,33.406,3961800,1245100,0.7631,0.71626,33.308,0.72108,2327400,1902.8,0.77312,0.71197,33.687,122.03,63170000,17196000,2008800,677800,604700
0.81498,1.5671,2.1425,0.23196,0.68577,0.55404,0.82879,638170,259790,162780,88570,341820,89150,54687,96955,158340,53060,20047,18287,19827,209190,0.027631,0.17969,0.2003,0.23244,0.26953,0.33555,0.35159,0.41586,0.33808,0.38946,0.36685,2.0633,2.2564E-07,0.70883,0.64624,31.169,6822000,3235800,0.71267,0.64914,31.326,0.817,1995200,1477.2,0.69858,0.62331,30.747,121.98,56472000,11724000,1769700,469280,88570
0.79472,1.6485,1.3582,0.23866,0.49399,0.55599,0.51654,2206900,1034000,880280,731460,1503600,381120,216340,412000,734270,284780,121620,111170,134390,1898800,0.013078,0.063347,0.075585,0.11314,0.10374,0.12848,0.11808,0.15289,0.11597,0.13535,0.10182,3.0104,4.0247E-07,0.73037,0.679,32.037,2641600,175420,0.71777,0.67728,31.533,0.83261,1960300,1719.3,0.75678,0.68453,33.067,120.66,55250000,17381000,1753300,637380,637380
0.79961,1.5661,2.0662,0.25931,0.64588,0.55054,0.80894,680940,295520,186320,106220,373460,98080,53576,111970,176440,54852,22021,20630,29198,259110,0.026682,0.17929,0.18085,0.26001,0.21053,0.3332,0.37342,0.38852,0.30102,0.25726,0.36556,2.0525,2.2417E-07,0.72873,0.66151,31.972,6807700,3233000,0.73197,0.6638,32.101,0.81607,1952800,1471.2,0.7183,0.64063,31.554,127.88,55567000,12176000,1733300,472810,106220
0.75093,1.6014,1.2098,0.25043,0.43431,0.56049,0.53515,684260,1238800,921570,687290,375920,104190,82066,183680,344200,143270,72420,77413,111460,2471800,0.022356,0.16449,0.15725,0.1442,0.15215,0.18878,0.16854,0.17862,0.13161,0.10784,0.094275,2.1448,3.0741E-07,0.93872,0.80891,39.315,2255600,115560,0.9244,0.80623,38.87,0.62321,2521000,1981.9,0.95752,0.81166,39.89,125.35,66803000,20212000,1566800,736470,687290
0.85731,1.1172,1.3459,0.23807,0.51212,0.52548,0.5947,1673300,926000,783000,636400,1108400,312630,188620,385310,690490,255020,111430,102150,129520,1611400,0.014064,0.083667,0.085036,0.10737,0.10054,0.13486,0.13425,0.16555,0.12675,0.11562,0.12508,2.4016,2.9545E-07,0.7191,0.67339,31.586,3686500,960360,0.7148,0.67421,31.412,0.77089,2233800,1894.7,0.73331,0.6742,32.154,121.12,67500000,16651000,1877100,615120,615120
0.74156,2.0008,1.6445,0.314,0.69213,0.52655,0.83862,373090,306190,165540,76762,145920,36635,18798,33992,56058,22505,9222.9,10237,16880,326190,0.036316,0.29843,0.33816,0.40937,0.41791,0.46561,0.41456,0.49601,0.38526,0.30447,0.2993,1.5455,1.3723E-07,0.77986,0.71709,33.939,5857500,2951900,0.79239,0.7279,34.401,0.66199,2530400,1740.4,0.75951,0.70181,33.172,139.35,70528000,12341000,1768700,529920,76762
0.80021,1.72,1.1985,0.23712,0.54719,0.5582,0.51704,3092500,1287300,1165000,1016700,2159600,564980,332070,651330,1199800,420340,193380,177730,208010,2302800,0.0095032,0.051816,0.054865,0.072446,0.072053,0.084576,0.11092,0.09659,0.080053,0.10261,0.10106,2.6522,3.0252E-07,0.66814,0.61422,29.455,2981300,273500,0.6506,0.60129,28.683,0.78776,2350600,2330.2,0.70695,0.64291,31.092,122.06,92537000,19322000,1733500,643230,643230
0.94994,0.84805,1.2422,0.24228,0.59658,0.54039,0.63205,2011900,2355900,1943400,1635700,1359200,377440,240290,485910,903050,362260,186250,192300,274780,5339600,0.011893,0.06636,0.06191,0.090658,0.086581,0.10627,0.09063,0.078427,0.055578,0.052821,0.051397,4.9574,5.5182E-07,0.79532,0.7361,34.508,3620900,393450,0.80691,0.74289,34.928,1.0163,1413300,2625.9,0.78597,0.73286,34.165,125.12,71893000,29551000,2164800,1085200,1085200
0.77711,1.7314,1.2922,0.22898,0.55467,0.52498,0.6225,3503300,950280,861150,751470,2463900,547390,312880,579590,1005900,356640,152960,132280,150740,1506600,0.010216,0.047707,0.060951,0.078578,0.087763,0.11459,0.12259,0.12338,0.11489,0.12936,0.13963,2.8682,3.4172E-07,0.65608,0.57541,28.926,3224900,478670,0.64604,0.57482,28.479,0.85878,2134700,1939.6,0.68821,0.59623,30.313,117.87,73799000,16503000,1760200,574260,574260
0.89375,1.2106,1.1712,0.22762,0.51078,0.56447,0.46601,1826200,1301500,1101200,912290,1221600,348010,222490,442200,854250,322840,153030,145850,172200,2483300,0.01268,0.072944,0.071472,0.090608,0.092965,0.10398,0.11284,0.11326,0.09019,0.11796,0.08955,2.1321,2.4586E-07,0.72518,0.6854,31.831,3466700,788460,0.71711,0.68205,31.506,0.65823,2903100,2479.4,0.74533,0.69584,32.625,119.7,94992000,19834000,1926500,752780,752780
0.85553,1.3759,1.2275,0.24117,0.43641,0.54632,0.20797,840720,1346200,1022300,782510,491730,149060,91684,177530,373680,154020,72227,72797,105720,2849600,0.021496,0.13137,0.12156,0.16945,0.17551,0.16334,0.16974,0.19069,0.14098,0.11479,0.077433,1.8841,2.4428E-07,0.92347,0.80096,38.84,5478700,2607100,0.92387,0.79837,38.853,0.57916,2866800,2272.1,0.93386,0.8009,39.165,119.92,74678000,20101000,1852700,910440,782510
0.89334,1.2519,1.4764,0.24437,0.56168,0.53453,0.47147,3835700,1021700,944370,845050,2710200,564980,352040,675480,1147700,398230,170140,146140,158400,1652900,0.0092211,0.047664,0.057247,0.066312,0.074045,0.11273,0.11281,0.12295,0.10931,0.13866,0.11996,3.0241,3.4613E-07,0.64901,0.55861,28.612,3189200,420760,0.63732,0.55534,28.085,0.86685,2120800,2006.2,0.68421,0.58522,30.144,122.55,76837000,16910000,1785400,584300,584300
0.71864,2.1063,1.251,0.22943,0.4946,0.56118,0.62071,1441200,1026900,843550,679470,936410,267270,163480,336010,615220,232040,107850,100110,124790,1920600,0.015348,0.093432,0.086893,0.11965,0.10348,0.14888,0.14123,0.15185,0.12341,0.13196,0.10229,2.5003,3.2739E-07,0.76988,0.72175,33.565,2970900,503380,0.76028,0.7184,33.201,0.76497,2175600,1806.5,0.7874,0.72722,34.218,120.25,66839000,17786000,1420600,593670,593670
0.87705,1.3557,1.8419,0.23776,0.73181,0.56156,0.75868,2468700,410730,401440,352190,1697500,413100,232800,430870,725800,248170,96986,76225,74050,335160,0.012714,0.074081,0.079024,0.10367,0.10498,0.15505,0.15358,0.2242,0.19845,0.27037,0.36074,2.9596,3.5121E-07,0.60921,0.48302,26.777,3747300,878610,0.60555,0.49705,26.602,1.2165,1144800,1805.9,0.62746,0.49319,27.633,124.88,70255000,11857000,2223800,486580,352190
0.80448,1.5532,1.5901,0.24648,0.51847,0.54318,0.41644,1021000,1007000,758300,560450,625240,184240,105120,194030,372810,142510,61892,66053,96900,1901800,0.020288,0.11212,0.11344,0.17202,0.1768,0.1837,0.1961,0.2223,0.12619,0.11388,0.1171,1.8343,2.1745E-07,0.83222,0.7585,35.823,4425400,1849500,0.83062,0.75889,35.767,0.62882,2758000,2098.2,0.83346,0.75475,35.866,122.07,76039000,17912000,1773400,724730,560450
0.736,1.8045,1.3679,0.24174,0.51935,0.54771,0.69663,413550,644780,405010,244800,175770,47539,31457,59088,108390,45629,22294,25792,38941,1011200,0.032771,0.26835,0.26141,0.28047,0.31866,0.3433,0.30718,0.32768,0.23671,0.21395,0.17501,1.322,9.6565E-08,0.89357,0.78331,37.886,6273200,3277800,0.90864,0.79209,38.371,0.58805,2688200,1925.8,0.87872,0.7785,37.4,122.6,67768000,15213000,2013400,695420,244800
0.81914,1.3499,1.0855,0.23793,0.48684,0.53845,0.52254,1632200,1363300,1128700,922660,1077900,295720,189550,377690,764120,286310,138390,139290,177220,2696900,0.014064,0.081423,0.087022,0.1008,0.10065,0.099314,0.12863,0.11708,0.086264,0.097824,0.089303,2.5091,3.2168E-07,0.77998,0.72291,33.943,2578300,78234,0.76426,0.71996,33.353,0.68086,2550300,2184.1,0.80733,0.72864,34.942,121.34,67064000,20486000,2257700,819030,819030
0.80947,1.7029,1.5156,0.23255,0.58492,0.52873,0.65697,2001300,669020,576660,469910,1351300,342230,215010,396110,692440,233470,94419,83534,98854,937790,0.013484,0.075022,0.081436,0.098815,0.11687,0.14389,0.17091,0.20182,0.14593,0.15013,0.19125,2.5731,3.133E-07,0.66514,0.60067,29.324,4009200,1126600,0.66403,0.6061,29.276,0.93855,1564300,1769.6,0.68379,0.60015,30.126,119.3,65107000,14574000,1953400,538400,469910
0.8621,1.3987,1.3055,0.25231,0.4241,0.56332,0.42446,1062300,1113900,853550,657010,655810,168830,94637,202690,414890,162490,77443,73442,102080,2223200,0.020163,0.11077,0.12015,0.17984,0.15349,0.15162,0.17362,0.16973,0.15462,0.13123,0.090842,2.3812,3.3778E-07,0.87725,0.77391,37.351,2408100,191120,0.86452,0.77164,36.927,0.68931,2283400,1831.8,0.89657,0.77677,37.983,123.19,62311000,18676000,1478700,685120,657010
0.89665,1.1251,0.93695,0.26667,0.50652,0.54037,0.42974,5581300,2431500,2208400,2000400,4003400,868890,504520,960950,1741200,682940,314440,302160,386310,5206000,0.0068921,0.034086,0.044755,0.05334,0.053015,0.063823,0.052054,0.066042,0.049807,0.050809,0.046185,3.9159,4.0007E-07,0.68642,0.61164,30.237,3995900,390890,0.67998,0.60628,29.964,1.3193,1237700,2774.3,0.66502,0.58805,29.319,129.31,89759000,27796000,1973100,968480,968480
0.87698,1.2239,1.2993,0.2318,0.48678,0.56896,0.38072,1138800,1062400,819400,624690,712480,201170,126320,234510,452350,167060,80896,80652,110710,2018500,0.018483,0.10577,0.1061,0.13554,0.16594,0.16151,0.1814,0.1598,0.12641,0.11283,0.11113,2.2279,2.9421E-07,0.82861,0.75374,35.697,3293600,798920,0.82324,0.75509,35.508,0.70108,2140100,1937.8,0.84381,0.75104,36.224,120,56358000,18445000,2304900,760260,624690
0.82253,1.5775,2.3012,0.24798,0.72208,0.54671,0.79388,1560300,378010,317180,239770,1024600,274900,165040,291720,485630,151890,49664,38567,39303,361100,0.016142,0.086328,0.086695,0.13042,0.15279,0.20115,0.24387,0.35699,0.26195,0.313,0.2799,2.5088,2.9851E-07,0.63082,0.54754,27.788,4448200,1465700,0.63358,0.55927,27.915,0.99226,1475200,1738.9,0.65377,0.54426,28.824,126.43,72004000,12177000,1806900,479720,239770
0.74522,1.8991,1.9428,0.23931,0.58501,0.54183,0.7262,688000,461690,304230,189840,378690,109850,64027,128850,214200,71324,33103,31603,41429,573210,0.025231,0.17381,0.14799,0.21643,0.21083,0.28737,0.32144,0.28311,0.23863,0.23532,0.24497,1.8085,1.9474E-07,0.75431,0.70555,32.972,6601700,3502700,0.75754,0.70747,33.097,0.71773,2307500,1751.8,0.74252,0.69243,32.516,121.96,72638000,13686000,1538000,516350,189840
0.73355,1.7852,1.4274,0.23236,0.61627,0.52924,0.52493,4126100,2014400,1802000,1601500,2925300,729390,442760,796950,1496000,563820,259560,242150,296080,4134200,0.0079195,0.039687,0.04165,0.056532,0.073785,0.070527,0.071742,0.075672,0.057701,0.068347,0.059808,4.6964,0.000000525,0.67981,0.62604,29.957,3513000,255750,0.6714,0.61719,29.596,1.397,1075300,2278.1,0.65894,0.60541,29.053,121.03,66071000,25145000,2039600,849300,849300
0.97798,0.98408,1.0705,0.25338,0.57351,0.56174,0.59761,6441500,2676200,2462100,2240600,4640600,1027200,623960,1166400,2112900,776040,351340,330580,424390,5660200,0.0058422,0.02679,0.036887,0.047907,0.04573,0.054936,0.059209,0.05819,0.046653,0.044661,0.043411,6.5677,6.2548E-07,0.65886,0.55696,29.049,4014200,260460,0.68284,0.60541,30.086,1.5518,1062800,2282.2,0.66605,0.58172,29.364,130.17,67275000,30510000,1390300,788690,788690
0.81273,1.6674,1.854,0.23526,0.58174,0.52922,0.47623,1071800,822440,650720,500730,662820,201230,121590,236860,473900,179990,81527,74734,93443,1444300,0.01861,0.12047,0.10503,0.14923,0.14493,0.14347,0.16433,0.19234,0.15809,0.1591,0.12694,2.0312,2.3933E-07,0.76847,0.71731,33.512,4830300,1973300,0.76865,0.71843,33.519,0.71138,2389800,1857.2,0.76779,0.71057,33.486,119.81,66024000,16016000,1842100,635460,500730
0.85556,1.4904,1.5404,0.2402,0.44222,0.61439,0.45872,1132900,934520,713380,539290,708090,184500,113380,207980,375240,152190,73894,76271,101740,1730300,0.019671,0.10904,0.1199,0.14676,0.18148,0.20402,0.15784,0.16562,0.12439,0.13157,0.12108,2.7565,4.108E-07,0.84029,0.76316,36.103,2206300,91988,0.82427,0.76192,35.545,0.78634,1900100,1553.7,0.86438,0.7663,36.923,123.21,53088000,17730000,1338100,554660,539290
0.75597,1.8747,1.4872,0.24465,0.49375,0.55113,0.423,1606000,1152300,949720,771350,1058500,286860,182310,368320,700730,264970,128560,129510,165180,2130400,0.014395,0.087332,0.085743,0.10978,0.10223,0.11351,0.13257,0.12238,0.087014,0.10538,0.11244,2.7366,3.6742E-07,0.76765,0.71824,33.481,2379500,60475,0.74727,0.7098,32.701,0.76779,2178800,1844.4,0.79778,0.7308,34.597,122.1,66171000,19249000,1476100,597740,597740
0.73553,1.9842,1.8907,0.22464,0.60821,0.5283,0.51927,1532100,803900,656740,517900,1003800,287910,165430,323780,598710,211860,95449,87050,104960,1298900,0.015427,0.088713,0.08014,0.1255,0.12575,0.14548,0.16612,0.16594,0.13244,0.15493,0.14879,2.2794,2.7591E-07,0.7138,0.66659,31.372,4125600,1327500,0.71212,0.66885,31.304,0.76886,2223500,1866.6,0.72332,0.66333,31.756,118,68752000,15979000,1848800,585000,517900
0.75218,1.7669,1.7832,0.25917,0.66846,0.53272,0.79664,1212100,401020,320960,242600,766730,215880,133460,247530,400350,144540,57248,47614,54911,429210,0.01817,0.12605,0.10224,0.13683,0.14767,0.24353,0.19142,0.29214,0.21689,0.23414,0.29259,2.3355,2.7787E-07,0.65598,0.59584,28.922,4879600,1826900,0.65976,0.60379,29.089,0.92098,1590100,1724.9,0.66291,0.58278,29.227,127.53,64755000,12563000,2097100,514740,242600
0.61155,2.3348,1.4129,0.22319,0.61111,0.53442,0.73747,1523400,703740,572160,443310,997290,271710,170310,325640,581750,220040,95398,85640,98156,988740,0.01538,0.086289,0.086424,0.11754,0.12961,0.15442,0.14035,0.17869,0.14332,0.17498,0.18802,2.3309,2.8157E-07,0.69053,0.63977,30.411,4347100,1456800,0.69068,0.64375,30.417,0.78439,2210300,1829.7,0.70354,0.63402,30.952,123.31,64299000,15065000,2141500,577200,443310
0.82868,1.6273,1.6486,0.22886,0.62877,0.53509,0.82656,710710,369200,247690,152520,395500,114750,68113,132050,221040,83226,31873,29983,35426,382320,0.024909,0.16882,0.1529,0.20191,0.21518,0.28935,0.25327,0.35708,0.25121,0.28388,0.2961,1.9805,2.1656E-07,0.72607,0.67174,31.866,6602000,3217700,0.7294,0.67417,31.999,0.7714,2158900,1591.8,0.71628,0.65381,31.472,119.45,60559000,12636000,1795900,502270,152520
0.75747,1.9496,1.6941,0.2343,0.58279,0.54541,0.77627,434000,399320,233210,125120,190860,57017,32561,64291,123520,45779,20771,20613,27234,447990,0.03192,0.26224,0.2207,0.30854,0.29915,0.31166,0.34021,0.36157,0.29831,0.2997,0.26957,1.6352,1.4543E-07,0.80739,0.73867,34.945,5844300,2728600,0.81789,0.74713,35.319,0.70904,2174100,1597.8,0.7895,0.72698,34.295,121.04,62187000,13212000,1599500,520330,125120
