Bsp_1982,Bsp_1983,Bsp_1984,Bsp_1985,Bsp_1986,Bsp_1987,Bsp_1988,Bsp_1989,Bsp_1990,Bsp_1991,Bsp_1992,Bsp_1993,Bsp_1994,Bsp_1995,Bsp_1996,Bsp_1997,Bsp_1998,Bsp_1999,Bsp_2000,Bsp_2001,Bsp_2002,Bsp_2003,Bsp_2004,Bsp_2005,Bsp_2006,Bsp_2007,Bsp_2008,Bsp_2009,Bsp_2010,Bsp_2011,Bsp_2012,Bsp_2013,Bsp_2014,Rec_1982,Rec_1983,Rec_1984,Rec_1985,Rec_1986,Rec_1987,Rec_1988,Rec_1989,Rec_1990,Rec_1991,Rec_1992,Rec_1993,Rec_1994,Rec_1995,Rec_1996,Rec_1997,Rec_1998,Rec_1999,Rec_2000,Rec_2001,Rec_2002,Rec_2003,Rec_2004,Rec_2005,Rec_2006,Rec_2007,Rec_2008,Rec_2009,Rec_2010,Rec_2011,Rec_2012
1521400,1504500,1466000,2847800,3879600,4771500,5507300,5128600,4329300,4195100,3494300,3308900,2706100,2004400,1740600,1452900,1201300,1163500,1122200,826340,1087200,1298600,1647500,2405300,2477700,2325400,2570100,2786700,2352000,2274000,2090800,1790500,1548900,92544000,509690,1458200,2655700,3811100,5166500,1991600,2124100,1872100,3459700,6469200,7878500,8513500,5076500,3002500,2774800,5168800,6411600,7114100,26564000,5394000,4211700,2179800,1416800,1228200,2056000,4235200,1801200,701550,859710,2839100
1639400,1611600,1560900,2981600,4043500,4956600,5718500,5322900,4497600,4355700,3627400,3437000,2815400,2081900,1781200,1450600,1148600,1064800,987380,696560,861200,959170,1148900,1610400,1604800,1463600,1581700,1673200,1331800,1197500,1026300,796490,610880,95270000,516120,1492500,2702200,3841900,5174300,1985200,2109400,1844300,3377600,6238800,7449700,7863400,4631800,2592500,2248100,4147000,4599300,4822000,18121000,3825600,2758000,1429400,931410,757460,1270900,2516000,1075700,388820,466760,1327000
1764500,1725500,1585700,2698600,3505800,4172900,4763100,4384900,3724500,3559900,2935400,2756200,2308300,1758900,1573800,1336400,1107000,1052100,985970,695740,858850,966310,1189400,1699000,1716500,1577600,1712700,1826000,1491400,1373700,1183700,926800,715830,76115000,524350,1539900,2775600,3908000,5214700,2009800,2124600,1858500,3403200,6283500,7504200,7925500,4639500,2591600,2284200,3848400,4733200,5274600,19625000,4077400,2993600,1580800,1026900,842800,1384800,2811900,1136400,404590,453590,1255000
1553300,1533200,1417400,2471300,3233500,3870700,4419300,4069100,3446400,3293200,2712000,2540400,2116900,1607400,1453100,1250400,1061100,1030200,979820,701310,898180,1047500,1311000,1895200,1933600,1796100,1968000,2117000,1749000,1619700,1419700,1141800,919630,71932000,510700,1461900,2656700,3803800,5154000,1975900,2106600,1845300,3388300,6279100,7537300,8018200,4736300,2696100,2418300,4286400,5240600,5869800,21596000,4554500,3387800,1757400,1141100,929930,1469400,2848700,1143100,414500,483030,1243500
1605700,1580100,1423800,2334600,2978600,3501700,3969400,3626600,3078200,2912200,2376900,2206700,1857100,1423600,1298700,1111300,921780,860660,778630,518540,606320,664940,848770,1263700,1311100,1247200,1376500,1469500,1227400,1194100,1144600,1124500,1051300,63036000,512040,1465800,2654200,3787100,5129800,1947000,2075100,1798500,3265000,5954500,6961100,7192500,4169900,2197700,1849700,2810600,3557300,4050400,17416000,4090500,3338300,1865100,1307300,1206400,2202500,5038700,2321600,1072800,1731800,6313600
2092100,2021600,1786200,2719400,3374700,3879500,4378800,3984200,3413100,3219000,2627300,2441200,2095300,1646700,1526500,1337000,1137900,1095700,1033600,731200,890500,983390,1215800,1747300,1776200,1640100,1786800,1911400,1573100,1474100,1306500,1068800,852690,65488000,544490,1654600,2954400,4068700,5313400,2070400,2162500,1894300,3467500,6400300,7650400,8073200,4691100,2609400,2298800,3718700,4606400,5300400,20467000,4313500,3150100,1689100,1111900,943820,1554800,3229200,1402300,515380,627780,1663500
2179700,2098900,1822900,2638300,3196100,3603600,4037500,3644100,3131700,2923700,2362800,2170700,1879000,1489400,1393300,1218700,1024200,962840,879970,595550,685920,720460,876530,1254000,1265000,1165300,1258300,1320900,1055700,959050,824950,674860,539050,58270000,546870,1663800,2960100,4059300,5294500,2046200,2135800,1855200,3367400,6146000,7212400,7462200,4295200,2272200,1906700,2881400,3505000,3928300,16279000,3682500,2727500,1483000,1011000,844460,1412700,2826300,1250300,472940,566580,1697500
2207700,2125100,1973900,3382400,4426300,5288200,6063800,5610000,4775900,4596600,3817300,3619000,3034600,2306700,2001500,1645300,1294100,1183000,1088500,764520,897290,945150,1115400,1554500,1554900,1428200,1556700,1646900,1324900,1235100,1122800,992910,862370,95728000,550660,1688500,3005900,4112000,5337600,2083000,2168200,1897000,3466400,6385700,7610200,7988500,4639400,2556100,2189300,3710300,4214900,4480700,17654000,4039500,3148900,1649100,1086200,955930,1729000,3593700,1601000,673850,987800,3392400
1709100,1673800,1472400,2259100,2799600,3219600,3619600,3277800,2793300,2613700,2111500,1941800,1660400,1297200,1210700,1050800,877480,813780,724720,469450,526310,545820,653930,928660,923840,845450,895890,913140,708110,622820,530720,465320,382430,55437000,517970,1498500,2701400,3824200,5147200,1952400,2073700,1791400,3239600,5877500,6814000,6966400,4013000,2058300,1665600,2442200,3032000,3105400,13275000,3153800,2362600,1302800,889340,777780,1372900,2956000,1300800,504950,643920,2110700
1652400,1623200,1492000,2554600,3322400,3959000,4515900,4154000,3522900,3362400,2767300,2591200,2163300,1642100,1470400,1246000,1029100,971410,899560,623370,761020,855380,1068800,1556700,1596100,1498800,1649700,1768200,1462100,1395200,1296600,1177800,1044800,72709000,516300,1492400,2699500,3835100,5166000,1976000,2099700,1830100,3341000,6142200,7280200,7632200,4460100,2448000,2123700,3504200,4370700,4746500,19224000,4309400,3401100,1849000,1252000,1121600,2023900,4318500,1946700,843150,1185000,4120900
1630500,1603200,1433500,2302700,2912200,3401600,3846800,3506000,2980800,2812300,2290300,2123200,1800700,1396600,1298300,1136000,971110,933520,869470,601630,738650,825020,1016700,1464700,1488100,1385800,1520800,1622400,1326000,1240700,1125400,995240,848090,60460000,514730,1483100,2684800,3821200,5157000,1969800,2095300,1825200,3330400,6118900,7242600,7579700,4435300,2422900,2081900,3551600,4130700,4507400,17996000,4024200,3123100,1693200,1152100,1022600,1736000,3739800,1609200,631390,847180,2381400
1617300,1591800,1420600,2272100,2867100,3344000,3779200,3442300,2928600,2761800,2248500,2085300,1776900,1390000,1314100,1175600,1037800,1029900,990000,712400,919440,1068500,1321600,1896600,1922600,1777200,1928200,2046200,1674400,1565800,1396600,1114100,876140,59303000,515300,1488900,2699100,3843400,5179400,1992400,2117900,1857300,3412600,6330800,7614900,8107400,4788900,2738200,2438000,4413300,5316300,5634400,21398000,4428300,3183200,1615300,1023900,851530,1379900,2792200,1179300,436210,479370,1147100
1279400,1280600,1173100,2041500,2656600,3170900,3602300,3298200,2781900,2637000,2151800,1994500,1662600,1269200,1186600,1051400,926680,918580,877500,627040,826630,988250,1239900,1801100,1845300,1735400,1920500,2069400,1730000,1655000,1531700,1377200,1218300,59626000,490160,1340400,2468900,3630600,5046300,1908500,2063000,1801500,3303300,6109600,7301300,7747400,4613100,2621300,2332400,4444200,5162300,5553300,20795000,4616400,3695300,1944500,1321500,1182600,2079200,4373600,1886100,776110,1065600,3383200
2292400,2205300,1942100,2904400,3580100,4093000,4618900,4204300,3620000,3422000,2803900,2618400,2278400,1831900,1754100,1609800,1462000,1500000,1506500,1144600,1497300,1703000,2010500,2758200,2733300,2464100,2663500,2871900,2355300,2178900,1896800,1443700,1124900,67669000,563700,1774400,3166900,4299200,5492100,2215900,2285700,2049000,3826800,7251400,9048400,9910200,5851000,3581100,3286200,6212300,7470000,7599000,25254000,4831800,3381500,1640400,996970,769180,1223200,2313500,903120,297060,313010,789860
1589500,1566200,1425300,2393600,3084800,3653500,4154300,3808700,3231600,3071700,2518500,2350000,1974800,1515800,1391200,1211300,1038300,1010700,959470,682880,868550,1007000,1254300,1807800,1837900,1702900,1853800,1983600,1630900,1520100,1358400,1131000,939960,66608000,512980,1474800,2675800,3819700,5162400,1979500,2107400,1844400,3382600,6258200,7493900,7947400,4680600,2647100,2355600,4092800,5116000,5558300,20814000,4319200,3241600,1702800,1119800,928890,1587100,3321900,1444300,567390,713800,2245300
1460100,1447000,1305600,2166900,2772700,3268400,3702400,3379800,2862400,2704300,2202300,2040000,1715900,1318200,1221200,1063200,905720,865710,798060,543910,664970,737290,879570,1231100,1215200,1098500,1163100,1190600,911180,771950,604560,400100,255930,59586000,502610,1412000,2574000,3718800,5092400,1928500,2067600,1796100,3270700,5991100,7050200,7334900,4297500,2318600,1951300,3407800,3863500,3913700,15086000,3280800,2300600,1158000,730950,571510,912070,1739900,683760,221610,238190,624090
1633400,1605200,1407700,2151300,2657700,3050300,3423100,3093700,2635300,2459300,1980300,1817000,1560600,1228300,1166100,1030300,881770,835810,759020,503740,587860,633940,781510,1132700,1151700,1075600,1169200,1219600,982860,924550,860880,814870,714150,52555000,513730,1475300,2668200,3798700,5135900,1949700,2075900,1798100,3261900,5943300,6937400,7151500,4143900,2172200,1805000,2784300,3379600,3691700,15373000,3703400,2840800,1598500,1092600,977650,1794300,3917300,1875600,774740,1107200,3254900
2141200,2065200,1856400,2949500,3735400,4359500,4951800,4535900,3875300,3684700,3029400,2837300,2408100,1862000,1673100,1420300,1161900,1086600,1005500,700710,829620,892000,1076600,1524700,1536200,1416500,1543200,1643800,1338100,1244600,1121900,985730,841340,75688000,546390,1663800,2965600,4073500,5311600,2064700,2154700,1881800,3434100,6312800,7498000,7853400,4546900,2490000,2144200,3414400,4263100,4547400,18051000,3985100,3079800,1688300,1117400,981210,1675400,3684600,1618300,630710,862360,2628400
2378900,2278000,2042700,3199600,4035200,4690800,5328100,4881000,4178400,3975500,3272800,3070000,2612900,2025200,1808100,1524900,1231700,1140100,1050800,732730,853490,898720,1044700,1427900,1401000,1255300,1329600,1381000,1076800,925040,739450,520240,356630,80231000,559420,1736400,3078800,4173100,5371700,2100800,2176400,1901300,3466900,6366900,7561100,7905900,4554300,2492000,2129800,3304500,4332700,4288700,15928000,3500600,2486400,1288400,798010,630640,1027200,1954700,798450,265610,289890,737800
1709600,1674600,1502700,2424900,3076600,3600900,4078800,3723900,3166300,2993800,2443500,2269000,1914900,1471500,1337900,1139500,936290,866520,778580,515100,591810,620940,727090,1007100,984720,882820,923050,929520,690440,556590,412860,268210,161750,63985000,518550,1502800,2710000,3835200,5157200,1961600,2082400,1803300,3269300,5953200,6944400,7145900,4136400,2162800,1772600,2779700,3292900,3303200,13218000,3023900,2154700,1115500,720330,571570,916250,1792600,721570,238630,252920,587730
2063800,1998600,1796900,2862300,3625800,4234700,4810600,4408300,3771300,3590200,2956400,2776900,2376700,1868500,1738300,1550000,1365300,1372000,1357000,1017000,1319800,1523000,1900700,2742000,2817500,2633200,2924700,3199100,2699300,2613100,2416500,2090300,1824600,73716000,547760,1680900,3011900,4147500,5387000,2140100,2228600,1984100,3688400,6948400,8579200,9348100,5518500,3308600,3081200,5552800,6746400,7815100,28826000,5895800,4682200,2449900,1579600,1356700,2276100,4655100,1991600,792340,1053900,3321000
1460700,1448600,1406800,2724200,3704100,4550800,5247300,4881200,4118300,3984900,3314500,3131500,2559100,1895900,1657400,1394000,1165900,1138500,1102500,813310,1079800,1311500,1716600,2569500,2698400,2582500,2900200,3178800,2720500,2699100,2592100,2389300,2183100,88343000,505270,1432200,2615500,3774300,5143700,1977500,2115300,1863700,3445000,6443500,7847700,8494500,5074200,3004500,2812500,5188800,6474300,7664900,29489000,6241700,5235300,2840500,1895800,1663400,2936800,6364500,2948900,1278600,1705400,5780500
1590600,1566500,1441200,2481500,3232100,3856100,4397700,4044000,3425900,3267700,2686500,2511400,2090900,1581000,1412000,1189800,974440,909420,829830,563060,673070,742360,915110,1322000,1345400,1257600,1377600,1464900,1197000,1128400,1051800,976660,849130,71174000,511540,1463700,2653000,3789300,5134400,1953000,2081800,1808700,3291800,6025600,7087800,7370100,4295500,2308200,1959400,3181300,3880000,4153700,16859000,3940500,3058700,1708000,1162500,1047700,1930200,4231400,1880000,764430,1115400,3326000
1493700,1477600,1389400,2521500,3349200,4050700,4640900,4287800,3621100,3472800,2866400,2685700,2205600,1636600,1425000,1168000,924600,837390,742110,485020,554550,583170,690410,969630,954330,862760,902270,898940,663810,548150,425030,285480,178040,76760000,504150,1419500,2582300,3720700,5088000,1920200,2057000,1779200,3224700,5866500,6824700,7007700,4068100,2114400,1719600,2754100,3166100,3140800,13342000,3059400,2149300,1103600,717960,582150,915550,1792200,744930,247700,263690,629070
2368400,2267800,1981300,2895700,3532500,4002300,4499600,4076800,3505100,3289900,2675200,2472400,2131400,1679400,1544200,1331900,1100000,1024500,936110,638280,730850,756730,888390,1229100,1210000,1086000,1142700,1178700,921540,792050,623680,437480,295470,64921000,557340,1722500,3052300,4141800,5345500,2078000,2156300,1875200,3405300,6220000,7316400,7579400,4354600,2317500,1942600,2944000,3637900,3839300,15014000,3318300,2328800,1207900,801730,639260,1014200,1989100,833460,273790,282750,766980
1322100,1320400,1206700,2081800,2701400,3217900,3655000,3346200,2826100,2679500,2188000,2031000,1699500,1304300,1226300,1096000,977620,982280,952930,694890,933530,1125100,1424900,2080000,2135900,2003600,2212600,2385200,1989900,1901800,1744800,1498400,1283200,60139000,494030,1364400,2507800,3670200,5074400,1929600,2080100,1823200,3355300,6239200,7521400,8055400,4823400,2796600,2532900,5050100,5569900,6310300,23586000,4907100,3789700,1954000,1290400,1106700,1862800,3889500,1660100,645030,855600,2497000
2471200,2362200,2085500,3124300,3861700,4419900,4994000,4550400,3913000,3701900,3034800,2832700,2442700,1930700,1779800,1558500,1324100,1281100,1226000,888350,1084400,1174200,1398800,1956000,1965500,1807900,1981400,2138000,1762500,1674400,1530100,1327500,1138200,72946000,567790,1788100,3170500,4271800,5447700,2162200,2228100,1965200,3613800,6712000,8119500,8636900,5014400,2860500,2518700,4272000,5171800,5405100,20893000,4520500,3512400,1892100,1239000,1105000,1965700,4087000,1741700,654820,868470,2839200
1919200,1864600,1625800,2407500,2940900,3341700,3747000,3384200,2897900,2705300,2183400,2005600,1731300,1369400,1291300,1137200,967110,916730,839670,567520,664610,701810,820720,1133500,1109200,993570,1047000,1072800,814800,673310,508410,337400,215400,55574000,531970,1580100,2830900,3945700,5226500,2005900,2111800,1833800,3330800,6083400,7139400,7386500,4276300,2270900,1882400,3026500,3535800,3555400,14140000,3129500,2201000,1134900,732220,596120,939570,1854500,736280,242140,280850,729030
1449700,1437500,1323400,2301300,3003000,3589100,4089600,3756700,3176200,3024500,2480800,2311900,1920900,1452000,1311700,1118900,934540,885390,815080,557100,681960,769490,954080,1379300,1398200,1296400,1403700,1476200,1183500,1074500,934670,747620,585410,66919000,501980,1408500,2569100,3715100,5090900,1928400,2068300,1797700,3275900,6005800,7078100,7382500,4324400,2345000,2006400,3376500,4083000,4348500,17388000,3824400,2844100,1490400,971110,812770,1345400,2682200,1107000,414810,496390,1286300
2022100,1958700,1753300,2769000,3492800,4066300,4610400,4215100,3601200,3415800,2801400,2617200,2228500,1733800,1584900,1372200,1155500,1108200,1045500,743040,911950,990690,1159100,1592300,1568300,1412600,1513200,1587600,1255700,1119900,942400,716340,539110,70538000,540590,1632900,2921300,4040400,5297300,2061700,2158200,1891600,3465300,6405400,7669600,8093200,4734200,2646000,2279500,4116600,4483400,4706500,17156000,3680500,2643200,1329300,859320,705760,1147000,2261400,945860,334630,391120,906390
1820200,1775000,1592100,2551800,3232600,3777700,4281300,3911200,3330500,3152700,2577600,2398200,2027000,1559600,1411900,1199300,981250,907720,819290,547380,631060,665100,786660,1097300,1082700,977960,1029100,1050100,809110,684930,549400,413060,295610,66591000,525680,1543900,2774000,3893500,5193500,1984500,2097400,1818700,3300000,6017500,7039700,7265500,4202600,2213500,1834900,2857100,3437000,3575300,14084000,3220200,2333000,1216200,792880,643400,1066500,2171200,888890,315010,390230,1018600
1352300,1347500,1232100,2124400,2757800,3285200,3732500,3417800,2885300,2735100,2232400,2069000,1720600,1302800,1188900,1018200,851230,798450,720320,475540,561730,615720,754670,1086300,1093800,1011300,1081800,1114500,880240,789950,691420,594160,487150,61311000,494270,1362000,2495800,3644500,5044000,1895900,2044200,1769300,3211400,5852200,6823100,7033100,4099100,2151800,1783900,2874700,3417000,3599300,14734000,3443600,2587700,1367800,924460,797100,1387800,2891200,1267100,496960,664850,1866600
1973600,1915600,1708500,2678100,3364600,3906200,4422700,4037700,3451600,3268500,2676700,2497500,2135500,1673600,1554300,1371300,1185900,1164300,1120500,812890,1027100,1146600,1381900,1943900,1953200,1791000,1954100,2090900,1700000,1578500,1407700,1154800,936550,67513000,539030,1626300,2915500,4042900,5305900,2073900,2172300,1912900,3520900,6549900,7920700,8450100,4972300,2845600,2519200,4682200,5059300,5666700,20870000,4390300,3256900,1665300,1083400,897720,1478900,3030400,1281400,484760,608740,1499900
1596700,1572700,1383600,2136800,2651400,3054100,3431800,3106300,2646000,2475000,1998200,1839400,1583400,1254500,1210700,1097600,978710,971220,926970,659490,844630,955140,1126300,1552900,1522500,1364300,1445200,1499000,1170300,1015100,805460,507790,305750,53055000,513310,1476400,2677600,3820200,5161600,1978000,2105500,1841300,3373600,6235700,7452800,7871700,4651000,2612800,2251600,4358300,4613300,4684900,16899000,3442200,2286200,1109500,697850,533450,800850,1514700,587590,174990,160860,321410
1962300,1904000,1745300,2928000,3789800,4496000,5132900,4726700,4021600,3846400,3175300,2986600,2505300,1907400,1682200,1401500,1123600,1035500,946830,651510,765380,824280,1013300,1459000,1485200,1382200,1510800,1606600,1320100,1252000,1142600,1013200,869600,80959000,535410,1601000,2866100,3982000,5253100,2026500,2128700,1854600,3379200,6198200,7327400,7647400,4434300,2400100,2058200,3269200,3971400,4474000,18118000,4086700,3155900,1718800,1169700,1031900,1798700,3820300,1694900,669590,878690,2719200
